make,model,year,kilometers,transmission_type,extra_features,price,priced_at
Nissan,Sunny,2016,139999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Navigation System; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,223000,2022-11-28
Nissan,Sunny,2018,99999,Automatic,ABS; Air Conditioning; Airbags; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Power Locks; Power Steering; Power Windows; Premium Wheels/Rims; USB Charger,282000,2022-11-28
Nissan,Qashqai,2019,99999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Navigation System; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Roof Rack; Sunroof; Touch Screen; USB Charger,510000,2022-11-28
Nissan,Sunny,2011,19999,Automatic,"",219000,2022-11-28
Nissan,Sunny,2020,99999,Automatic,Air Conditioning; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; EBD; Fog Lights; Power Locks; Power Mirrors; Power Windows,285000,2022-11-28
Nissan,Sunny,2022,19999,Automatic,"",300000,2022-11-28
Nissan,Sunny,2022,49999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; EBD; Fog Lights; Navigation System; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims,310000,2022-11-28
Nissan,Tiida,2014,127000,Automatic,Power Steering; Air Conditioning; Front Power Windows; Back Power Windows; Cassette Radio; ABS; Driver Airbag,277000,2022-10-19
Nissan,Qashqai,2018,69000,Automatic,Air Conditioning; Sunroof; Remote Keyless; Leather seats; Power Steering; Front Power Windows; Back Power Windows; CD Player; Alloy wheels; Alarm,391000,2022-10-19
Nissan,Sunny,2012,133000,Manual,Air Conditioning; Remote Keyless; Electric mirrors; Power Steering,181000,2022-10-19
Nissan,Juke,2013,147000,Automatic,Closing mirrors; Fabric brushes; Air Conditioning; Power Steering; Remote Keyless; Electric mirrors; Front Power Windows; Back Power Windows; Tinted Glass; Multifunction; DVD Player; Bluetooth; CD Player; AUX; Cassette Radio; USB Port; Side Airbag; ABS; EPS; EBD; Driver Airbag; Passenger Airbag; Alloy wheels; Fog light; Alarm; Cruise control; Central lock; Rear spoiler,327000,2022-10-19
Nissan,Sunny,2020,65000,Automatic,Air Conditioning; Power Steering; Front Power Windows; Back Power Windows; Cassette Radio,266000,2022-10-19
Nissan,Sunny,2014,159000,Automatic,"",263000,2022-10-19
Nissan,Sunny,2015,117000,Automatic,"",240000,2022-10-19
Nissan,Sunny,2021,63000,Automatic,Air Conditioning; Power Steering; Remote Keyless; Electric mirrors; Fabric brushes; Back Power Windows; Front Power Windows; AUX; ABS; EBD; Driver Airbag; Passenger Airbag; Anti - theft System; Fog light; Alarm; Central lock,299000,2022-10-19
Nissan,Sunny,2014,180000,Automatic,Power Steering; Air Conditioning; Leather seats; Front Power Windows; Back Power Windows; Bluetooth; Cassette Radio; Alloy wheels,197000,2022-10-19
Nissan,Sentra,2018,55000,Automatic,Power Steering; Air Conditioning; Remote Keyless; Front Power Windows; Back Power Windows; Alloy wheels; Alarm,357000,2022-10-19
Nissan,Sunny,2021,11000,Automatic,Air Conditioning; Power Steering; Remote Keyless; Electric mirrors; Fabric brushes; Back Power Windows; Front Power Windows; AUX; ABS; EBD; Driver Airbag; Passenger Airbag; Anti - theft System; Fog light; Alarm; Central lock,284000,2022-10-19
Nissan,Qashqai,2019,76000,Automatic,Leather seats; Air Conditioning; Power Steering; Closing mirrors; Front Power Windows; Back Power Windows; Cassette Radio; Alloy wheels,599000,2022-10-19
Nissan,Sunny,2019,83500,Automatic,Fabric brushes; Air Conditioning; Power Steering; Remote Keyless; Electric mirrors; Front Power Windows; Back Power Windows; CD Player; AUX; ABS; Driver Airbag; Passenger Airbag; Alloy wheels; Fog light; Alarm; Central lock,228000,2022-10-19
Nissan,Sunny,2011,143000,Manual,"",164000,2022-10-19
Nissan,Sunny,2013,130000,Automatic,Leather seats; Air Conditioning; Power Steering; AUX; USB Port; Cassette Radio; ABS; Driver Airbag; Passenger Airbag; Central lock; Alarm,194000,2022-10-19
Nissan,Qashqai,2016,95000,Automatic,Power Steering; Air Conditioning; Leather seats; Front Power Windows; Back Power Windows; Cassette Radio; Alloy wheels,408000,2022-10-19
Nissan,Sunny,2019,57000,Automatic,Electric mirrors; Air Conditioning; Leather seats; Remote Keyless; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; AUX; USB Port; Cassette Radio; CD Player; ABS; EPS; Rear sensors; Driver Airbag; Passenger Airbag; Alloy wheels; Alarm; Fog light; Central lock; Rear spoiler,295000,2022-10-19
Nissan,Sunny,2019,65000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Multifunction; AUX; USB Port; Cassette Radio; Bluetooth; CD Player; Front sensors; ABS; EBD; Rear sensors; Driver Airbag; Anti - theft System; EPS; Passenger Airbag; Fog light; Alloy wheels; Alarm; Central lock; Rear spoiler,301000,2022-10-19
Nissan,Sunny,2020,78000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Leather seats; Intelligent parking system; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Multifunction; USB Port; Cassette Radio; CD Player; Anti - theft System; ABS; EBD; Driver Airbag; Passenger Airbag; Alloy wheels; Alarm; Central lock; Fog light; Rear spoiler,277000,2022-10-19
Nissan,Sunny,2013,122000,Automatic,"",191000,2022-10-19
Nissan,Sunny,2023,5000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Leather seats; Front Power Windows; Back Power Windows; CD Player; AUX; USB Port; Bluetooth; DVD Player; ABS; Front sensors; EBD; Rear sensors; Sensors; EPS; Alloy wheels; Cruise control,378000,2022-10-19
Nissan,Qashqai,2018,61000,Automatic,Electric mirrors; Closing mirrors; Air Conditioning; Leather seats; Remote Keyless; Sunroof; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; DVD Player; AUX; CD Player; USB Port; Bluetooth; Multifunction; Cassette Radio; Sensors; Side Airbag; ABS; Front sensors; Rear sensors; Anti - theft System; EPS; Driver Airbag; EBD; Passenger Airbag; Alloy wheels; Cruise control; Alarm; Fog light; Rear camera,536000,2022-10-19
Nissan,Qashqai,2017,87000,Automatic,Sunroof; Fabric brushes; Air Conditioning; Power Steering; Intelligent parking system; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Bluetooth; Cassette Radio; Multifunction; CD Changer; DVD Player; CD Player; AUX; USB Port; Front sensors; Side Airbag; EBD; ABS; Rear sensors; EPS; Sensors; Driver Airbag; Anti - theft System; Passenger Airbag; Alloy wheels; Fog light; Central lock; Rear camera; GPS; Rear spoiler; Alarm; Cruise control; Power Seats,440000,2022-10-19
Nissan,Qashqai,2019,190000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Sunroof; Tinted Glass; Front Power Windows; Back Power Windows; Multifunction; AUX; CD Changer; USB Port; CD Player; Bluetooth; Cassette Radio; EBD; ABS; Sensors; Front sensors; Driver Airbag; Rear sensors; EPS; Passenger Airbag; Anti - theft System; Side Airbag; Cruise control; Alloy wheels; Alarm; Central lock; Rear camera; Fog light,524000,2022-10-19
Nissan,Juke,2016,63000,Automatic,Air Conditioning; Remote Keyless; Leather seats; Front Power Windows; Back Power Windows; Cassette Radio; CD Changer; CD Player; ABS; Alloy wheels; Fog light; Alarm,425000,2022-10-19
Nissan,Sunny,2020,75000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Leather seats; Intelligent parking system; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Multifunction; USB Port; Cassette Radio; CD Player; Anti - theft System; ABS; EBD; Driver Airbag; Passenger Airbag; Alloy wheels; Alarm; Central lock; Fog light; Rear spoiler,344000,2022-10-19
Nissan,Qashqai,2019,90000,Automatic,Air Conditioning; Power Steering; Front Power Windows; Back Power Windows; Cassette Radio; ABS,588000,2022-10-19
Nissan,Sunny,2021,50000,Automatic,Power Steering; Multimedia touch screen; Intelligent parking system; Air Conditioning; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Bluetooth; CD Player; Multifunction; EBD; ABS; Sensors; Anti - theft System; Driver Airbag; Rear sensors; Passenger Airbag; Alloy wheels; Fog light; Start engine; Central lock; Rear spoiler; Rear camera; Alarm,299000,2022-10-19
Nissan,Sunny,2015,60000,Automatic,Electric mirrors; Leather seats; Air Conditioning; Remote Keyless; Power Steering; Front Power Windows; Back Power Windows; USB Port; Bluetooth; Cassette Radio; AUX; ABS; Anti - theft System; EPS; Driver Airbag; EBD; Passenger Airbag; Alloy wheels; Rear spoiler; Fog light; Rear camera; Alarm; GPS; Central lock,229000,2022-10-19
Nissan,Sunny,2022,20000,Automatic,Electric mirrors; Air Conditioning; Power Steering; Remote Keyless; Multimedia touch screen; Front Power Windows; Back Power Windows; Tinted Glass; Multifunction; AUX; ABS; Anti - theft System; Driver Airbag; EBD; Passenger Airbag; Central lock; Alloy wheels; Rear spoiler; Fog light; Alarm; Rear camera,318000,2022-10-19
Nissan,Juke,2022,1200,Automatic,Intelligent parking system; Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; AUX; USB Port; Multifunction; Bluetooth; EBD; Side Airbag; ABS; Sensors; Anti - theft System; Front sensors; Rear sensors; Driver Airbag; EPS; Passenger Airbag; Fog light; Alloy wheels; Rear camera; Rear spoiler; Cruise control; Central lock; Alarm,626000,2022-10-19
Nissan,Sunny,2021,35000,Automatic,Multimedia touch screen; Air Conditioning; Electric mirrors; Remote Keyless; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Multifunction; CD Player; Side Airbag; ABS; EBD; Front sensors; Driver Airbag; Anti - theft System; Passenger Airbag; Alloy wheels; Alarm; Rear camera; Central lock; Fog light; Rear spoiler,294000,2022-10-19
Nissan,Sentra,2021,67000,Automatic,Electric mirrors; Air Conditioning; Leather seats; Remote Keyless; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; AUX; USB Port; Bluetooth; Multifunction; Sensors; ABS; Anti - theft System; Rear sensors; Driver Airbag; EBD; Passenger Airbag; Alloy wheels; Rear spoiler; Rear camera; Fog light; Alarm; Central lock,402000,2022-10-19
Nissan,Sentra,2020,79999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Navigation System; Off-Road Tyres; Power Locks; Power Mirrors; Power Windows; Premium Wheels/Rims; USB Charger,342000,2022-10-19
Nissan,Sentra,2017,89999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,266000,2022-10-19
Nissan,Sunny,2018,89999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Leather Seats; Navigation System; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,281000,2022-10-19
Nissan,Sunny,2023,9999,Automatic,"",393000,2022-10-19
Nissan,Sunny,2019,99999,Automatic,"",318000,2022-10-19
Nissan,Sentra,2017,99999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Keyless Start; Leather Seats; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; USB Charger,322000,2022-10-19
Nissan,Qashqai,2019,19999,Automatic,ABS; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Off-Road Tyres; Parking Sensors; Power Locks; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Sunroof; Touch Screen; USB Charger,587000,2022-10-19
Nissan,Sunny,2018,69999,Automatic,ABS; Air Conditioning; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Leather Seats; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Rear View Camera; USB Charger,269000,2022-10-19
Nissan,Sunny,2021,39999,Automatic,ABS; Air Conditioning; Airbags; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows; Rear View Camera; Touch Screen; USB Charger,318000,2022-10-19
Nissan,Sunny,2023,0,Automatic,"",414000,2022-10-19
Nissan,Qashqai,2017,139000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Traction Control; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,463000,2022-10-19
Nissan,Qashqai,2019,80000,Automatic,"",561000,2022-10-19
Nissan,Qashqai,2018,150000,Automatic,"",469000,2022-10-19
Nissan,Qashqai,2018,61000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,520000,2022-10-19
Nissan,Sunny,2019,100000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,244000,2022-10-19
Nissan,Sunny,2014,180000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,193000,2022-10-19
Nissan,Sentra,2013,250000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Traction Control; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,265000,2022-10-19
Nissan,Sunny,2022,6000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Traction Control; Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,376000,2022-10-19
Nissan,Sunny,2018,66000,Automatic,"",293000,2022-10-19
Nissan,Sunny,2020,70000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,297000,2022-10-19
Nissan,Sunny,2015,88000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,318000,2022-10-19
Nissan,Sunny,2022,3000,Automatic,"",314000,2022-10-19
Nissan,Sunny,2016,150000,Automatic,"",246000,2022-10-19
Nissan,Sunny,2021,12000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Touch screen; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,366000,2022-10-19
Nissan,Sunny,2022,4000,Automatic,"",356000,2022-10-19
Nissan,Sunny,2017,10000,Automatic,"",241000,2022-10-19
Nissan,Tiida,2014,127000,Automatic,"",280000,2022-10-19
Nissan,Sunny,2011,75000,Automatic,Analoge Air Condition; Air Bags For Driver,234000,2022-10-19
Nissan,Qashqai,2014,249000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,321000,2022-10-19
Nissan,Sentra,2018,89000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Traction Control; Analoge Air Condition; Touch screen; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,375000,2022-10-19
Nissan,Qashqai,2019,99999,Automatic,"",461000,2022-10-19
Nissan,Qashqai,2017,99999,Automatic,ABS; Air Conditioning; Airbags; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Keyless Start; Leather Seats; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Roof Rack; Sunroof; USB Charger,505000,2022-10-19
Nissan,Qashqai,2017,29999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Off-Road Tyres; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Sunroof,539000,2022-10-19
Nissan,Sunny,2019,59999,Automatic,"",320000,2022-10-19
Nissan,Sunny,2017,49999,Automatic,"",244000,2022-10-19
Nissan,Sunny,2019,59999,Automatic,ABS; Air Conditioning; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,314000,2022-10-19
Nissan,Sunny,2019,159999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Windows; USB Charger,246000,2022-10-19
Nissan,Sunny,2023,0,Automatic,ABS; Air Conditioning; Airbags; AM/FM Radio; Cruise Control; EBD; Fog Lights; Keyless Start; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Rear View Camera; Touch Screen; USB Charger,397000,2022-10-19
Nissan,Sunny,2020,79999,Automatic,"",340000,2022-10-19
Nissan,Sunny,2021,49999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Bluetooth System; Fog Lights; Leather Seats; Power Windows; Premium Wheels/Rims,309000,2022-10-19
Nissan,Sunny,2011,199999,Automatic,"",148000,2022-04-24
Nissan,Sunny,2003,29999,Automatic,"",122000,2022-04-24
Nissan,Sunny,2018,79999,Automatic,"",200000,2022-04-24
Nissan,Sunny,2018,119999,Automatic,"",191000,2022-04-24
Nissan,Sunny,2018,99999,Automatic,"",188000,2022-04-24
Nissan,Sunny,2008,200000,Automatic,"",138000,2022-04-24
Nissan,Sunny,2016,19999,Automatic,"",77000,2022-04-24
Nissan,Sunny,2005,199999,Manual,"",112000,2022-04-24
Nissan,Sunny,2018,79999,Automatic,"",204000,2022-04-24
Nissan,Sunny,2010,179999,Manual,"",118000,2022-04-24
Nissan,Sunny,2022,19999,Automatic,"",269000,2022-04-24
Nissan,Sunny,2013,119999,Automatic,"",145000,2022-04-24
